family,parameters,a,b,c,factorization_c,source_capacities,sink_primes,source_count,sink_count,residual_numerator,residual_denominator,scalar_numerator,scalar_denominator,fragmentation_numerator,fragmentation_denominator,conductor,coarse_ratio_floor,assignment,assigned_packet_products,optimal_capped_reward_product,source_capacity_product
prime_hypotenuse_pythagorean_square,m=38;n=15;p=1669,1299600,1485961,2785561,1669^2,1669:1669,2;3;5;19;23;53,1,6,1,1,1,1,1,1,1159671270,0,2->1669;3->1669;5->1669;19->1669;23->1669;53->1669,1669:694830,1669,1669
prime_hypotenuse_pythagorean_square,m=38;n=17;p=1733,1334025,1669264,3003289,1733^2,1733:1733,2;3;5;7;11;17;19,1,7,1,1,1,1,1,1,1293043290,0,2->1733;3->1733;5->1733;7->1733;11->1733;17->1733;19->1733,1733:746130,1733,1733
prime_hypotenuse_pythagorean_square,m=38;n=23;p=1973,837225,3055504,3892729,1973^2,1973:1973,2;3;5;19;23;61,1,6,1,1,1,1,1,1,1577827830,0,2->1973;3->1973;5->1973;19->1973;23->1973;61->1973,1973:799710,1973,1973
prime_hypotenuse_pythagorean_square,m=38;n=25;p=2069,670761,3610000,4280761,2069^2,2069:2069,2;3;5;7;13;19,1,6,1,1,1,1,1,1,107319030,0,2->2069;3->2069;5->2069;7->2069;13->2069;19->2069,2069:51870,2069,2069
prime_hypotenuse_pythagorean_square,m=39;n=10;p=1621,608400,2019241,2627641,1621^2,1621:1621,2;3;5;7;13;29,1,6,1,1,1,1,1,1,128334570,0,2->1621;3->1621;5->1621;7->1621;13->1621;29->1621,1621:79170,1621,1621
prime_hypotenuse_pythagorean_square,m=39;n=16;p=1777,1557504,1600225,3157729,1777^2,1777:1777,2;3;5;11;13;23,1,6,1,1,1,1,1,1,175336590,0,2->1777;3->1777;5->1777;11->1777;13->1777;23->1777,1777:98670,1777,1777
prime_hypotenuse_pythagorean_square,m=39;n=34;p=2677,133225,7033104,7166329,2677^2,2677:2677,2;3;5;13;17;73,1,6,1,1,1,1,1,1,1295641230,0,2->2677;3->2677;5->2677;13->2677;17->2677;73->2677,2677:483990,2677,2677
prime_hypotenuse_pythagorean_square,m=40;n=1;p=1601,6400,2556801,2563201,1601^2,1601:1601,2;3;5;13;41,1,5,1,1,1,1,1,1,25599990,0,2->1601;3->1601;5->1601;13->1601;41->1601,1601:15990,1601,1601
prime_hypotenuse_pythagorean_square,m=40;n=3;p=1609,57600,2531281,2588881,1609^2,1609:1609,2;3;5;37;43,1,5,1,1,1,1,1,1,76797570,0,2->1609;3->1609;5->1609;37->1609;43->1609,1609:47730,1609,1609
prime_hypotenuse_pythagorean_square,m=40;n=11;p=1721,774400,2187441,2961841,1721^2,1721:1721,2;3;5;11;17;29,1,6,1,1,1,1,1,1,279989490,0,2->1721;3->1721;5->1721;11->1721;17->1721;29->1721,1721:162690,1721,1721
prime_hypotenuse_pythagorean_square,m=40;n=17;p=1889,1718721,1849600,3568321,1889^2,1889:1889,2;3;5;17;19;23,1,6,1,1,1,1,1,1,421001430,0,2->1889;3->1889;5->1889;17->1889;19->1889;23->1889,1889:222870,1889,1889
prime_hypotenuse_pythagorean_square,m=40;n=23;p=2129,1147041,3385600,4532641,2129^2,2129:2129,2;3;5;7;17;23,1,6,1,1,1,1,1,1,174812190,0,2->2129;3->2129;5->2129;7->2129;17->2129;23->2129,2129:82110,2129,2129
prime_hypotenuse_pythagorean_square,m=40;n=29;p=2441,576081,5382400,5958481,2441^2,2441:2441,2;3;5;11;23;29,1,6,1,1,1,1,1,1,537288510,0,2->2441;3->2441;5->2441;11->2441;23->2441;29->2441,2441:220110,2441,2441
prime_hypotenuse_pythagorean_square,m=40;n=33;p=2689,261121,6969600,7230721,2689^2,2689:2689,2;3;5;7;11;73,1,6,1,1,1,1,1,1,453446070,0,2->2689;3->2689;5->2689;7->2689;11->2689;73->2689,2689:168630,2689,2689
prime_hypotenuse_pythagorean_square,m=40;n=37;p=2969,53361,8761600,8814961,2969^2,2969:2969,2;3;5;7;11;37,1,6,1,1,1,1,1,1,253760430,0,2->2969;3->2969;5->2969;7->2969;11->2969;37->2969,2969:85470,2969,2969
prime_hypotenuse_pythagorean_square,m=40;n=39;p=3121,6241,9734400,9740641,3121^2,3121:3121,2;3;5;13;79,1,5,1,1,1,1,1,1,96158010,0,2->3121;3->3121;5->3121;13->3121;79->3121,3121:30810,3121,3121
prime_hypotenuse_pythagorean_square,m=41;n=4;p=1697,107584,2772225,2879809,1697^2,1697:1697,2;3;5;37;41,1,5,1,1,1,1,1,1,77230470,0,2->1697;3->1697;5->1697;37->1697;41->1697,1697:45510,1697,1697
prime_hypotenuse_pythagorean_square,m=41;n=14;p=1877,1317904,2205225,3523129,1877^2,1877:1877,2;3;5;7;11;41,1,6,1,1,1,1,1,1,177770670,0,2->1877;3->1877;5->1877;7->1877;11->1877;41->1877,1877:94710,1877,1877
prime_hypotenuse_pythagorean_square,m=41;n=20;p=2081,1640961,2689600,4330561,2081^2,2081:2081,2;3;5;7;41;61,1,6,1,1,1,1,1,1,1092962010,0,2->2081;3->2081;5->2081;7->2081;41->2081;61->2081,2081:525210,2081,2081
prime_hypotenuse_pythagorean_square,m=41;n=26;p=2357,1010025,4545424,5555449,2357^2,2357:2357,2;3;5;13;41;67,1,6,1,1,1,1,1,1,2525124810,0,2->2357;3->2357;5->2357;13->2357;41->2357;67->2357,2357:1071330,2357,2357
prime_hypotenuse_pythagorean_square,m=41;n=34;p=2837,275625,7772944,8048569,2837^2,2837:2837,2;3;5;7;17;41,1,6,1,1,1,1,1,1,415251690,0,2->2837;3->2837;5->2837;7->2837;17->2837;41->2837,2837:146370,2837,2837
prime_hypotenuse_pythagorean_square,m=42;n=5;p=1789,176400,3024121,3200521,1789^2,1789:1789,2;3;5;7;37;47,1,6,1,1,1,1,1,1,653324910,0,2->1789;3->1789;5->1789;7->1789;37->1789;47->1789,1789:365190,1789,1789
prime_hypotenuse_pythagorean_square,m=42;n=13;p=1933,1192464,2544025,3736489,1933^2,1933:1933,2;3;5;7;11;13;29,1,7,1,1,1,1,1,1,1683391710,0,2->1933;3->1933;5->1933;7->1933;11->1933;13->1933;29->1933,1933:870870,1933,1933
prime_hypotenuse_pythagorean_square,m=42;n=17;p=2053,2039184,2175625,4214809,2053^2,2053:2053,2;3;5;7;17;59,1,6,1,1,1,1,1,1,432423390,0,2->2053;3->2053;5->2053;7->2053;17->2053;59->2053,2053:210630,2053,2053
prime_hypotenuse_pythagorean_square,m=42;n=23;p=2293,1525225,3732624,5257849,2293^2,2293:2293,2;3;5;7;13;19;23,1,7,1,1,1,1,1,1,2735571930,0,2->2293;3->2293;5->2293;7->2293;13->2293;19->2293;23->2293,2293:1193010,2293,2293
prime_hypotenuse_pythagorean_square,m=42;n=25;p=2389,1297321,4410000,5707321,2389^2,2389:2389,2;3;5;7;17;67,1,6,1,1,1,1,1,1,571424910,0,2->2389;3->2389;5->2389;7->2389;17->2389;67->2389,2389:239190,2389,2389
prime_hypotenuse_pythagorean_square,m=43;n=8;p=1913,473344,3186225,3659569,1913^2,1913:1913,2;3;5;7;17;43,1,6,1,1,1,1,1,1,293664630,0,2->1913;3->1913;5->1913;7->1913;17->1913;43->1913,1913:153510,1913,1913
prime_hypotenuse_pythagorean_square,m=43;n=10;p=1949,739600,3059001,3798601,1949^2,1949:1949,2;3;5;11;43;53,1,6,1,1,1,1,1,1,1465784430,0,2->1949;3->1949;5->1949;11->1949;43->1949;53->1949,1949:752070,1949,1949
prime_hypotenuse_pythagorean_square,m=43;n=12;p=1993,1065024,2907025,3972049,1993^2,1993:1993,2;3;5;11;31;43,1,6,1,1,1,1,1,1,876700770,0,2->1993;3->1993;5->1993;11->1993;31->1993;43->1993,1993:439890,1993,1993
prime_hypotenuse_pythagorean_square,m=43;n=22;p=2333,1863225,3579664,5442889,2333^2,2333:2333,2;3;5;7;11;13;43,1,7,1,1,1,1,1,1,3012579570,0,2->2333;3->2333;5->2333;7->2333;11->2333;13->2333;43->2333,2333:1291290,2333,2333
prime_hypotenuse_pythagorean_square,m=43;n=28;p=2633,1134225,5798464,6932689,2633^2,2633:2633,2;3;5;7;43;71,1,6,1,1,1,1,1,1,1688095290,0,2->2633;3->2633;5->2633;7->2633;43->2633;71->2633,2633:641130,2633,2633
prime_hypotenuse_pythagorean_square,m=43;n=30;p=2749,900601,6656400,7557001,2749^2,2749:2749,2;3;5;13;43;73,1,6,1,1,1,1,1,1,3365353290,0,2->2749;3->2749;5->2749;13->2749;43->2749;73->2749,2749:1224210,2749,2749
prime_hypotenuse_pythagorean_square,m=43;n=40;p=3449,62001,11833600,11895601,3449^2,3449:3449,2;3;5;43;83,1,5,1,1,1,1,1,1,369284430,0,2->3449;3->3449;5->3449;43->3449;83->3449,3449:107070,3449,3449
prime_hypotenuse_pythagorean_square,m=43;n=42;p=3613,7225,13046544,13053769,3613^2,3613:3613,2;3;5;7;17;43,1,6,1,1,1,1,1,1,554631630,0,2->3613;3->3613;5->3613;7->3613;17->3613;43->3613,3613:153510,3613,3613
prime_hypotenuse_pythagorean_square,m=44;n=9;p=2017,627264,3441025,4068289,2017^2,2017:2017,2;3;5;7;11;53,1,6,1,1,1,1,1,1,246941310,0,2->2017;3->2017;5->2017;7->2017;11->2017;53->2017,2017:122430,2017,2017
prime_hypotenuse_pythagorean_square,m=44;n=15;p=2161,1742400,2927521,4669921,2161^2,2161:2161,2;3;5;11;29;59,1,6,1,1,1,1,1,1,1220165430,0,2->2161;3->2161;5->2161;11->2161;29->2161;59->2161,2161:564630,2161,2161
prime_hypotenuse_pythagorean_square,m=44;n=19;p=2297,2480625,2795584,5276209,2297^2,2297:2297,2;3;5;7;11;19,1,6,1,1,1,1,1,1,100815330,0,2->2297;3->2297;5->2297;7->2297;11->2297;19->2297,2297:43890,2297,2297
prime_hypotenuse_pythagorean_square,m=44;n=21;p=2377,2235025,3415104,5650129,2377^2,2377:2377,2;3;5;7;11;13;23,1,7,1,1,1,1,1,1,1641770130,0,2->2377;3->2377;5->2377;7->2377;11->2377;13->2377;23->2377,2377:690690,2377,2377
prime_hypotenuse_pythagorean_square,m=44;n=29;p=2777,1199025,6512704,7711729,2777^2,2777:2777,2;3;5;11;29;73,1,6,1,1,1,1,1,1,1940039970,0,2->2777;3->2777;5->2777;11->2777;29->2777;73->2777,2777:698610,2777,2777
prime_hypotenuse_pythagorean_square,m=44;n=31;p=2897,950625,7441984,8392609,2897^2,2897:2897,2;3;5;11;13;31,1,6,1,1,1,1,1,1,385272030,0,2->2897;3->2897;5->2897;11->2897;13->2897;31->2897,2897:132990,2897,2897
prime_hypotenuse_pythagorean_square,m=44;n=39;p=3457,172225,11778624,11950849,3457^2,3457:3457,2;3;5;11;13;83,1,6,1,1,1,1,1,1,1230933990,0,2->3457;3->3457;5->3457;11->3457;13->3457;83->3457,3457:356070,3457,3457
prime_hypotenuse_pythagorean_square,m=44;n=41;p=3617,65025,13017664,13082689,3617^2,3617:3617,2;3;5;11;17;41,1,6,1,1,1,1,1,1,831946170,0,2->3617;3->3617;5->3617;11->3617;17->3617;41->3617,3617:230010,3617,3617
prime_hypotenuse_pythagorean_square,m=45;n=2;p=2029,32400,4084441,4116841,2029^2,2029:2029,2;3;5;43;47,1,5,1,1,1,1,1,1,123018270,0,2->2029;3->2029;5->2029;43->2029;47->2029,2029:60630,2029,2029
prime_hypotenuse_pythagorean_square,m=45;n=8;p=2089,518400,3845521,4363921,2089^2,2089:2089,2;3;5;37;53,1,5,1,1,1,1,1,1,122895870,0,2->2089;3->2089;5->2089;37->2089;53->2089,2089:58830,2089,2089
prime_hypotenuse_pythagorean_square,m=45;n=14;p=2221,1587600,3345241,4932841,2221^2,2221:2221,2;3;5;7;31;59,1,6,1,1,1,1,1,1,853063890,0,2->2221;3->2221;5->2221;7->2221;31->2221;59->2221,2221:384090,2221,2221
prime_hypotenuse_pythagorean_square,m=45;n=16;p=2281,2073600,3129361,5202961,2281^2,2281:2281,2;3;5;29;61,1,5,1,1,1,1,1,1,121052670,0,2->2281;3->2281;5->2281;29->2281;61->2281,2281:53070,2281,2281
prime_hypotenuse_pythagorean_square,m=45;n=32;p=3049,1002001,8294400,9296401,3049^2,3049:3049,2;3;5;7;11;13,1,6,1,1,1,1,1,1,91561470,0,2->3049;3->3049;5->3049;7->3049;11->3049;13->3049,3049:30030,3049,3049
prime_hypotenuse_pythagorean_square,m=45;n=34;p=3181,755161,9363600,10118761,3181^2,3181:3181,2;3;5;11;17;79,1,6,1,1,1,1,1,1,1409787390,0,2->3181;3->3181;5->3181;11->3181;17->3181;79->3181,3181:443190,3181,3181
prime_hypotenuse_pythagorean_square,m=45;n=38;p=3469,337561,11696400,12033961,3469^2,3469:3469,2;3;5;7;19;83,1,6,1,1,1,1,1,1,1148828730,0,2->3469;3->3469;5->3469;7->3469;19->3469;83->3469,3469:331170,3469,3469
prime_hypotenuse_pythagorean_square,m=46;n=5;p=2141,211600,4372281,4583881,2141^2,2141:2141,2;3;5;17;23;41,1,6,1,1,1,1,1,1,1029671130,0,2->2141;3->2141;5->2141;17->2141;23->2141;41->2141,2141:480930,2141,2141
prime_hypotenuse_pythagorean_square,m=46;n=11;p=2237,1024144,3980025,5004169,2237^2,2237:2237,2;3;5;7;11;19;23,1,7,1,1,1,1,1,1,2258184390,0,2->2237;3->2237;5->2237;7->2237;11->2237;19->2237;23->2237,2237:1009470,2237,2237
prime_hypotenuse_pythagorean_square,m=46;n=15;p=2341,1904400,3575881,5480281,2341^2,2341:2341,2;3;5;23;31;61,1,6,1,1,1,1,1,1,3054513390,0,2->2341;3->2341;5->2341;23->2341;31->2341;61->2341,2341:1304790,2341,2341
prime_hypotenuse_pythagorean_square,m=46;n=19;p=2477,3055504,3080025,6135529,2477^2,2477:2477,2;3;5;13;19;23,1,6,1,1,1,1,1,1,422155110,0,2->2477;3->2477;5->2477;13->2477;19->2477;23->2477,2477:170430,2477,2477
prime_hypotenuse_pythagorean_square,m=46;n=21;p=2557,2805625,3732624,6538249,2557^2,2557:2557,2;3;5;7;23;67,1,6,1,1,1,1,1,1,827470770,0,2->2557;3->2557;5->2557;7->2557;23->2557;67->2557,2557:323610,2557,2557
prime_hypotenuse_pythagorean_square,m=46;n=25;p=2741,2223081,5290000,7513081,2741^2,2741:2741,2;3;5;7;23;71,1,6,1,1,1,1,1,1,939971130,0,2->2741;3->2741;5->2741;7->2741;23->2741;71->2741,2741:342930,2741,2741
prime_hypotenuse_pythagorean_square,m=46;n=29;p=2957,1625625,7118224,8743849,2957^2,2957:2957,2;3;5;17;23;29,1,6,1,1,1,1,1,1,1005882690,0,2->2957;3->2957;5->2957;17->2957;23->2957;29->2957,2957:340170,2957,2957
prime_hypotenuse_pythagorean_square,m=46;n=39;p=3637,354025,12873744,13227769,3637^2,3637:3637,2;3;5;7;13;17;23,1,7,1,1,1,1,1,1,3882242910,0,2->3637;3->3637;5->3637;7->3637;13->3637;17->3637;23->3637,3637:1067430,3637,3637
prime_hypotenuse_pythagorean_square,m=46;n=41;p=3797,189225,14227984,14417209,3797^2,3797:3797,2;3;5;23;29;41,1,6,1,1,1,1,1,1,3115096770,0,2->3797;3->3797;5->3797;23->3797;29->3797;41->3797,3797:820410,3797,3797
prime_hypotenuse_pythagorean_square,m=47;n=2;p=2213,35344,4862025,4897369,2213^2,2213:2213,2;3;5;7;47,1,5,1,1,1,1,1,1,21842310,0,2->2213;3->2213;5->2213;7->2213;47->2213,2213:9870,2213,2213
prime_hypotenuse_pythagorean_square,m=47;n=8;p=2273,565504,4601025,5166529,2273^2,2273:2273,2;3;5;11;13;47,1,6,1,1,1,1,1,1,458304990,0,2->2273;3->2273;5->2273;11->2273;13->2273;47->2273,2273:201630,2273,2273
prime_hypotenuse_pythagorean_square,m=47;n=10;p=2309,883600,4447881,5331481,2309^2,2309:2309,2;3;5;19;37;47,1,6,1,1,1,1,1,1,2288750070,0,2->2309;3->2309;5->2309;19->2309;37->2309;47->2309,2309:991230,2309,2309
prime_hypotenuse_pythagorean_square,m=47;n=20;p=2609,3272481,3534400,6806881,2609^2,2609:2609,2;3;5;47;67,1,5,1,1,1,1,1,1,246472230,0,2->2609;3->2609;5->2609;47->2609;67->2609,2609:94470,2609,2609
prime_hypotenuse_pythagorean_square,m=47;n=22;p=2693,2975625,4276624,7252249,2693^2,2693:2693,2;3;5;11;23;47,1,6,1,1,1,1,1,1,960673890,0,2->2693;3->2693;5->2693;11->2693;23->2693;47->2693,2693:356730,2693,2693
prime_hypotenuse_pythagorean_square,m=47;n=30;p=3109,1713481,7952400,9665881,3109^2,3109:3109,2;3;5;7;11;17;47,1,7,1,1,1,1,1,1,5738250210,0,2->3109;3->3109;5->3109;7->3109;11->3109;17->3109;47->3109,3109:1845690,3109,3109
prime_hypotenuse_pythagorean_square,m=48;n=13;p=2473,1557504,4558225,6115729,2473^2,2473:2473,2;3;5;7;13;61,1,6,1,1,1,1,1,1,411828690,0,2->2473;3->2473;5->2473;7->2473;13->2473;61->2473,2473:166530,2473,2473
prime_hypotenuse_pythagorean_square,m=48;n=17;p=2593,2663424,4060225,6723649,2593^2,2593:2593,2;3;5;13;17;31,1,6,1,1,1,1,1,1,532939290,0,2->2593;3->2593;5->2593;13->2593;17->2593;31->2593,2593:205530,2593,2593
prime_hypotenuse_pythagorean_square,m=48;n=23;p=2833,3150625,4875264,8025889,2833^2,2833:2833,2;3;5;23;71,1,5,1,1,1,1,1,1,138788670,0,2->2833;3->2833;5->2833;23->2833;71->2833,2833:48990,2833,2833
prime_hypotenuse_pythagorean_square,m=48;n=35;p=3529,1164241,11289600,12453841,3529^2,3529:3529,2;3;5;7;13;83,1,6,1,1,1,1,1,1,799636110,0,2->3529;3->3529;5->3529;7->3529;13->3529;83->3529,3529:226590,3529,3529
prime_hypotenuse_pythagorean_square,m=48;n=37;p=3673,874225,12616704,13490929,3673^2,3673:3673,2;3;5;11;17;37,1,6,1,1,1,1,1,1,762404610,0,2->3673;3->3673;5->3673;11->3673;17->3673;37->3673,3673:207570,3673,3673
prime_hypotenuse_pythagorean_square,m=48;n=43;p=4153,207025,17040384,17247409,4153^2,4153:4153,2;3;5;7;13;43,1,6,1,1,1,1,1,1,487520670,0,2->4153;3->4153;5->4153;7->4153;13->4153;43->4153,4153:117390,4153,4153
prime_hypotenuse_pythagorean_square,m=48;n=47;p=4513,9025,20358144,20367169,4513^2,4513:4513,2;3;5;19;47,1,5,1,1,1,1,1,1,120903270,0,2->4513;3->4513;5->4513;19->4513;47->4513,4513:26790,4513,4513
prime_hypotenuse_pythagorean_square,m=49;n=4;p=2417,153664,5688225,5841889,2417^2,2417:2417,2;3;5;7;53,1,5,1,1,1,1,1,1,26901210,0,2->2417;3->2417;5->2417;7->2417;53->2417,2417:11130,2417,2417
prime_hypotenuse_pythagorean_square,m=49;n=6;p=2437,345744,5593225,5938969,2437^2,2437:2437,2;3;5;7;11;43,1,6,1,1,1,1,1,1,242067210,0,2->2437;3->2437;5->2437;7->2437;11->2437;43->2437,2437:99330,2437,2437
prime_hypotenuse_pythagorean_square,m=49;n=16;p=2657,2458624,4601025,7059649,2657^2,2657:2657,2;3;5;7;11;13,1,6,1,1,1,1,1,1,79789710,0,2->2657;3->2657;5->2657;7->2657;11->2657;13->2657,2657:30030,2657,2657
prime_hypotenuse_pythagorean_square,m=49;n=20;p=2801,3841600,4004001,7845601,2801^2,2801:2801,2;3;5;7;23;29,1,6,1,1,1,1,1,1,392336070,0,2->2801;3->2801;5->2801;7->2801;23->2801;29->2801,2801:140070,2801,2801
prime_hypotenuse_pythagorean_square,m=49;n=30;p=3301,2253001,8643600,10896601,3301^2,3301:3301,2;3;5;7;19;79,1,6,1,1,1,1,1,1,1040508210,0,2->3301;3->3301;5->3301;7->3301;19->3301;79->3301,3301:315210,3301,3301
prime_hypotenuse_pythagorean_square,m=49;n=34;p=3557,1550025,11102224,12652249,3557^2,3557:3557,2;3;5;7;17;83,1,6,1,1,1,1,1,1,1053974670,0,2->3557;3->3557;5->3557;7->3557;17->3557;83->3557,3557:296310,3557,3557
prime_hypotenuse_pythagorean_square,m=49;n=36;p=3697,1221025,12446784,13667809,3697^2,3697:3697,2;3;5;7;13;17,1,6,1,1,1,1,1,1,171577770,0,2->3697;3->3697;5->3697;7->3697;13->3697;17->3697,3697:46410,3697,3697
prime_hypotenuse_pythagorean_square,m=49;n=40;p=4001,641601,15366400,16008001,4001^2,4001:4001,2;3;5;7;89,1,5,1,1,1,1,1,1,74778690,0,2->4001;3->4001;5->4001;7->4001;89->4001,4001:18690,4001,4001
prime_hypotenuse_pythagorean_square,m=49;n=44;p=4337,216225,18593344,18809569,4337^2,4337:4337,2;3;5;7;11;31,1,6,1,1,1,1,1,1,310572570,0,2->4337;3->4337;5->4337;7->4337;11->4337;31->4337,4337:71610,4337,4337
prime_hypotenuse_pythagorean_square,m=49;n=46;p=4517,81225,20322064,20403289,4517^2,4517:4517,2;3;5;7;19;23,1,6,1,1,1,1,1,1,414525090,0,2->4517;3->4517;5->4517;7->4517;19->4517;23->4517,4517:91770,4517,4517
prime_hypotenuse_pythagorean_square,m=50;n=7;p=2549,490000,6007401,6497401,2549^2,2549:2549,2;3;5;7;19;43,1,6,1,1,1,1,1,1,437331930,0,2->2549;3->2549;5->2549;7->2549;19->2549;43->2549,2549:171570,2549,2549
prime_hypotenuse_pythagorean_square,m=50;n=11;p=2621,1210000,5659641,6869641,2621^2,2621:2621,2;3;5;11;13;61,1,6,1,1,1,1,1,1,685889490,0,2->2621;3->2621;5->2621;11->2621;13->2621;61->2621,2621:261690,2621,2621
prime_hypotenuse_pythagorean_square,m=50;n=17;p=2789,2890000,4888521,7778521,2789^2,2789:2789,2;3;5;11;17;67,1,6,1,1,1,1,1,1,1048301430,0,2->2789;3->2789;5->2789;11->2789;17->2789;67->2789,2789:375870,2789,2789
prime_hypotenuse_pythagorean_square,m=50;n=19;p=2861,3610000,4575321,8185321,2861^2,2861:2861,2;3;5;19;23;31,1,6,1,1,1,1,1,1,1162739010,0,2->2861;3->2861;5->2861;19->2861;23->2861;31->2861,2861:406410,2861,2861
prime_hypotenuse_pythagorean_square,m=50;n=27;p=3229,3136441,7290000,10426441,3229^2,3229:3229,2;3;5;7;11;23,1,6,1,1,1,1,1,1,171556770,0,2->3229;3->3229;5->3229;7->3229;11->3229;23->3229,3229:53130,3229,3229
prime_hypotenuse_pythagorean_square,m=50;n=31;p=3461,2368521,9610000,11978521,3461^2,3461:3461,2;3;5;19;31,1,5,1,1,1,1,1,1,61155870,0,2->3461;3->3461;5->3461;19->3461;31->3461,3461:17670,3461,3461
prime_hypotenuse_pythagorean_square,m=50;n=39;p=4021,958441,15210000,16168441,4021^2,4021:4021,2;3;5;11;13;89,1,6,1,1,1,1,1,1,1535258010,0,2->4021;3->4021;5->4021;11->4021;13->4021;89->4021,4021:381810,4021,4021
prime_hypotenuse_pythagorean_square,m=50;n=43;p=4349,423801,18490000,18913801,4349^2,4349:4349,2;3;5;7;31;43,1,6,1,1,1,1,1,1,1217415570,0,2->4349;3->4349;5->4349;7->4349;31->4349;43->4349,4349:279930,4349,4349
prime_hypotenuse_pythagorean_square,m=51;n=4;p=2617,166464,6682225,6848689,2617^2,2617:2617,2;3;5;11;17;47,1,6,1,1,1,1,1,1,690024390,0,2->2617;3->2617;5->2617;11->2617;17->2617;47->2617,2617:263670,2617,2617
prime_hypotenuse_pythagorean_square,m=51;n=14;p=2797,2039184,5784025,7823209,2797^2,2797:2797,2;3;5;7;13;17;37,1,7,1,1,1,1,1,1,4802924490,0,2->2797;3->2797;5->2797;7->2797;13->2797;17->2797;37->2797,2797:1717170,2797,2797
prime_hypotenuse_pythagorean_square,m=51;n=16;p=2857,2663424,5499025,8162449,2857^2,2857:2857,2;3;5;7;17;67,1,6,1,1,1,1,1,1,683365830,0,2->2857;3->2857;5->2857;7->2857;17->2857;67->2857,2857:239190,2857,2857
prime_hypotenuse_pythagorean_square,m=51;n=20;p=3001,4161600,4844401,9006001,3001^2,3001:3001,2;3;5;17;31;71,1,6,1,1,1,1,1,1,3368652510,0,2->3001;3->3001;5->3001;17->3001;31->3001;71->3001,3001:1122510,3001,3001
prime_hypotenuse_pythagorean_square,m=51;n=40;p=4201,1002001,16646400,17648401,4201^2,4201:4201,2;3;5;7;11;13;17,1,7,1,1,1,1,1,1,2144652510,0,2->4201;3->4201;5->4201;7->4201;11->4201;13->4201;17->4201,4201:510510,4201,4201
prime_hypotenuse_pythagorean_square,m=52;n=3;p=2713,97344,7263025,7360369,2713^2,2713:2713,2;3;5;7;11;13,1,6,1,1,1,1,1,1,81471390,0,2->2713;3->2713;5->2713;7->2713;11->2713;13->2713,2713:30030,2713,2713
prime_hypotenuse_pythagorean_square,m=52;n=5;p=2729,270400,7177041,7447441,2729^2,2729:2729,2;3;5;13;19;47,1,6,1,1,1,1,1,1,950428830,0,2->2729;3->2729;5->2729;13->2729;19->2729;47->2729,2729:348270,2729,2729
prime_hypotenuse_pythagorean_square,m=52;n=7;p=2753,529984,7049025,7579009,2753^2,2753:2753,2;3;5;7;13;59,1,6,1,1,1,1,1,1,443425710,0,2->2753;3->2753;5->2753;7->2753;13->2753;59->2753,2753:161070,2753,2753
prime_hypotenuse_pythagorean_square,m=52;n=25;p=3329,4322241,6760000,11082241,3329^2,3329:3329,2;3;5;7;11;13,1,6,1,1,1,1,1,1,99969870,0,2->3329;3->3329;5->3329;7->3329;11->3329;13->3329,3329:30030,3329,3329
prime_hypotenuse_pythagorean_square,m=52;n=27;p=3433,3900625,7884864,11785489,3433^2,3433:3433,2;3;5;13;79,1,5,1,1,1,1,1,1,105770730,0,2->3433;3->3433;5->3433;13->3433;79->3433,3433:30810,3433,3433
prime_hypotenuse_pythagorean_square,m=52;n=33;p=3793,2608225,11778624,14386849,3793^2,3793:3793,2;3;5;11;13;17;19,1,7,1,1,1,1,1,1,5255846310,0,2->3793;3->3793;5->3793;11->3793;13->3793;17->3793;19->3793,3793:1385670,3793,3793
prime_hypotenuse_pythagorean_square,m=52;n=35;p=3929,2187441,13249600,15437041,3929^2,3929:3929,2;3;5;7;13;17;29,1,7,1,1,1,1,1,1,5288001810,0,2->3929;3->3929;5->3929;7->3929;13->3929;17->3929;29->3929,3929:1345890,3929,3929
prime_hypotenuse_pythagorean_square,m=52;n=37;p=4073,1782225,14807104,16589329,4073^2,4073:4073,2;3;5;13;37;89,1,6,1,1,1,1,1,1,5230831710,0,2->4073;3->4073;5->4073;13->4073;37->4073;89->4073,4073:1284270,4073,4073
prime_hypotenuse_pythagorean_square,m=52;n=45;p=4729,461041,21902400,22363441,4729^2,4729:4729,2;3;5;7;13;97,1,6,1,1,1,1,1,1,1252286490,0,2->4729;3->4729;5->4729;7->4729;13->4729;97->4729,4729:264810,4729,4729
prime_hypotenuse_pythagorean_square,m=53;n=10;p=2909,1123600,7338681,8462281,2909^2,2909:2909,2;3;5;7;43;53,1,6,1,1,1,1,1,1,1392218310,0,2->2909;3->2909;5->2909;7->2909;43->2909;53->2909,2909:478590,2909,2909
prime_hypotenuse_pythagorean_square,m=53;n=12;p=2953,1617984,7102225,8720209,2953^2,2953:2953,2;3;5;13;41;53,1,6,1,1,1,1,1,1,2502578910,0,2->2953;3->2953;5->2953;13->2953;41->2953;53->2953,2953:847470,2953,2953
prime_hypotenuse_pythagorean_square,m=53;n=20;p=3209,4494400,5803281,10297681,3209^2,3209:3209,2;3;5;11;53;73,1,6,1,1,1,1,1,1,4097154930,0,2->3209;3->3209;5->3209;11->3209;53->3209;73->3209,3209:1276770,3209,3209
